workload	engine	threads	sweep_param	sweep_value	phase	elapsed_s	metric	value
cart	rocksdb 11.8.1	1		1	seed	9.257	seed_keys	1887232.000
cart	rocksdb 11.8.1	1		1	seed	9.507	keys_per_s	173835.324
cart	rocksdb 11.8.1	1		1	seed	9.507	seed_keys	1930752.000
cart	rocksdb 11.8.1	1		1	seed	9.757	keys_per_s	116786.510
cart	rocksdb 11.8.1	1		1	seed	9.757	seed_keys	1959936.000
cart	rocksdb 11.8.1	1		1	seed	10.003	keys_per_s	224971.116
cart	rocksdb 11.8.1	1		1	seed	10.003	seed_keys	2015232.000
cart	rocksdb 11.8.1	1		1	seed	10.265	keys_per_s	236934.874
cart	rocksdb 11.8.1	1		1	seed	10.265	seed_keys	2077184.000
cart	rocksdb 11.8.1	1		1	seed	10.512	keys_per_s	35177.154
cart	rocksdb 11.8.1	1		1	seed	10.512	seed_keys	2085888.000
cart	rocksdb 11.8.1	1		1	seed	10.767	keys_per_s	236841.250
cart	rocksdb 11.8.1	1		1	seed	10.767	seed_keys	2146304.000
cart	rocksdb 11.8.1	1		1	seed	11.017	keys_per_s	225360.768
cart	rocksdb 11.8.1	1		1	seed	11.017	seed_keys	2202624.000
cart	rocksdb 11.8.1	1		1	seed	11.262	keys_per_s	223877.436
cart	rocksdb 11.8.1	1		1	seed	11.262	seed_keys	2257408.000
cart	rocksdb 11.8.1	1		1	seed	11.514	keys_per_s	105488.782
cart	rocksdb 11.8.1	1		1	seed	11.514	seed_keys	2284032.000
cart	rocksdb 11.8.1	1		1	seed	11.761	keys_per_s	211461.496
cart	rocksdb 11.8.1	1		1	seed	11.761	seed_keys	2336256.000
cart	rocksdb 11.8.1	1		1	seed	12.006	keys_per_s	194061.534
cart	rocksdb 11.8.1	1		1	seed	12.006	seed_keys	2383872.000
cart	rocksdb 11.8.1	1		1	seed	12.254	keys_per_s	159119.142
cart	rocksdb 11.8.1	1		1	seed	12.254	seed_keys	2423296.000
cart	rocksdb 11.8.1	1		1	seed	12.504	keys_per_s	176035.667
cart	rocksdb 11.8.1	1		1	seed	12.504	seed_keys	2467328.000
cart	rocksdb 11.8.1	1		1	seed	12.752	keys_per_s	222937.979
cart	rocksdb 11.8.1	1		1	seed	12.752	seed_keys	2522624.000
cart	rocksdb 11.8.1	1		1	seed	13.005	keys_per_s	222817.324
cart	rocksdb 11.8.1	1		1	seed	13.005	seed_keys	2578944.000
cart	rocksdb 11.8.1	1		1	seed	13.253	keys_per_s	88770.372
cart	rocksdb 11.8.1	1		1	seed	13.253	seed_keys	2600960.000
cart	rocksdb 11.8.1	1		1	seed	13.522	keys_per_s	230412.395
cart	rocksdb 11.8.1	1		1	seed	13.522	seed_keys	2662912.000
cart	rocksdb 11.8.1	1		1	seed	13.769	keys_per_s	224356.670
cart	rocksdb 11.8.1	1		1	seed	13.769	seed_keys	2718208.000
cart	rocksdb 11.8.1	1		1	seed	14.011	keys_per_s	122344.217
cart	rocksdb 11.8.1	1		1	seed	14.011	seed_keys	2747904.000
cart	rocksdb 11.8.1	1		1	seed	14.261	keys_per_s	124994.797
cart	rocksdb 11.8.1	1		1	seed	14.261	seed_keys	2779136.000
cart	rocksdb 11.8.1	1		1	seed	14.505	keys_per_s	224289.270
cart	rocksdb 11.8.1	1		1	seed	14.505	seed_keys	2833920.000
cart	rocksdb 11.8.1	1		1	seed	14.755	keys_per_s	194676.753
cart	rocksdb 11.8.1	1		1	seed	14.755	seed_keys	2882560.000
cart	rocksdb 11.8.1	1		1	seed	15.004	keys_per_s	226277.339
cart	rocksdb 11.8.1	1		1	seed	15.004	seed_keys	2938880.000
cart	rocksdb 11.8.1	1		1	seed	15.253	keys_per_s	209678.389
cart	rocksdb 11.8.1	1		1	seed	15.253	seed_keys	2991104.000
cart	rocksdb 11.8.1	1		1	seed	15.505	keys_per_s	190961.619
cart	rocksdb 11.8.1	1		1	seed	15.505	seed_keys	3039232.000
cart	rocksdb 11.8.1	1		1	run	1.009	wu_per_s	64113.407
cart	rocksdb 11.8.1	1		1	run	1.009	ops_per_s	79494.244
cart	rocksdb 11.8.1	1		1	run	1.009	num-immutable-mem-table	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	mem-table-flush-pending	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	compaction-pending	1.000
cart	rocksdb 11.8.1	1		1	run	1.009	background-errors	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	cur-size-active-mem-table	37750784.000
cart	rocksdb 11.8.1	1		1	run	1.009	cur-size-all-mem-tables	37750784.000
cart	rocksdb 11.8.1	1		1	run	1.009	size-all-mem-tables	37750784.000
cart	rocksdb 11.8.1	1		1	run	1.009	num-entries-active-mem-table	15534.000
cart	rocksdb 11.8.1	1		1	run	1.009	num-entries-imm-mem-tables	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	num-deletes-active-mem-table	6579.000
cart	rocksdb 11.8.1	1		1	run	1.009	num-deletes-imm-mem-tables	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	estimate-num-keys	2628618.000
cart	rocksdb 11.8.1	1		1	run	1.009	estimate-table-readers-mem	106512318.000
cart	rocksdb 11.8.1	1		1	run	1.009	num-snapshots	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	num-live-versions	2.000
cart	rocksdb 11.8.1	1		1	run	1.009	estimate-live-data-size	10293431814.000
cart	rocksdb 11.8.1	1		1	run	1.009	total-sst-files-size	11042275736.000
cart	rocksdb 11.8.1	1		1	run	1.009	live-sst-files-size	11042275736.000
cart	rocksdb 11.8.1	1		1	run	1.009	estimate-pending-compaction-bytes	18826813633.000
cart	rocksdb 11.8.1	1		1	run	1.009	num-running-compactions	1.000
cart	rocksdb 11.8.1	1		1	run	1.009	num-running-flushes	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	actual-delayed-write-rate	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	is-write-stopped	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	block-cache-capacity	33554432.000
cart	rocksdb 11.8.1	1		1	run	1.009	block-cache-usage	33548544.000
cart	rocksdb 11.8.1	1		1	run	1.009	block-cache-pinned-usage	58320.000
cart	rocksdb 11.8.1	1		1	run	1.009	num-immutable-mem-table-flushed	0.000
cart	rocksdb 11.8.1	1		1	run	1.009	num-running-compaction-sorted-runs	10.000
