workload	engine	threads	sweep_param	sweep_value	phase	elapsed_s	metric	value
scan	rocksdb 11.8.1	64		1	seed	9.518	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	9.518	seed_keys	278528.000
scan	rocksdb 11.8.1	64		1	seed	9.759	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	9.759	seed_keys	278528.000
scan	rocksdb 11.8.1	64		1	seed	10.020	keys_per_s	62760.940
scan	rocksdb 11.8.1	64		1	seed	10.020	seed_keys	294912.000
scan	rocksdb 11.8.1	64		1	seed	10.261	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	10.261	seed_keys	294912.000
scan	rocksdb 11.8.1	64		1	seed	10.502	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	10.502	seed_keys	294912.000
scan	rocksdb 11.8.1	64		1	seed	10.763	keys_per_s	62783.570
scan	rocksdb 11.8.1	64		1	seed	10.763	seed_keys	311296.000
scan	rocksdb 11.8.1	64		1	seed	11.003	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	11.003	seed_keys	311296.000
scan	rocksdb 11.8.1	64		1	seed	11.264	keys_per_s	62756.389
scan	rocksdb 11.8.1	64		1	seed	11.264	seed_keys	327680.000
scan	rocksdb 11.8.1	64		1	seed	11.505	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	11.505	seed_keys	327680.000
scan	rocksdb 11.8.1	64		1	seed	11.766	keys_per_s	62813.467
scan	rocksdb 11.8.1	64		1	seed	11.766	seed_keys	344064.000
scan	rocksdb 11.8.1	64		1	seed	12.007	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	12.007	seed_keys	344064.000
scan	rocksdb 11.8.1	64		1	seed	12.268	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	12.268	seed_keys	344064.000
scan	rocksdb 11.8.1	64		1	seed	12.509	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	12.509	seed_keys	344064.000
scan	rocksdb 11.8.1	64		1	seed	12.765	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	12.765	seed_keys	344064.000
scan	rocksdb 11.8.1	64		1	seed	13.006	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	13.006	seed_keys	344064.000
scan	rocksdb 11.8.1	64		1	seed	13.267	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	13.267	seed_keys	344064.000
scan	rocksdb 11.8.1	64		1	seed	13.508	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	13.508	seed_keys	344064.000
scan	rocksdb 11.8.1	64		1	seed	13.769	keys_per_s	62761.876
scan	rocksdb 11.8.1	64		1	seed	13.769	seed_keys	360448.000
scan	rocksdb 11.8.1	64		1	seed	14.010	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	14.010	seed_keys	360448.000
scan	rocksdb 11.8.1	64		1	seed	14.251	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	14.251	seed_keys	360448.000
scan	rocksdb 11.8.1	64		1	seed	14.512	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	14.512	seed_keys	360448.000
scan	rocksdb 11.8.1	64		1	seed	14.752	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	14.752	seed_keys	360448.000
scan	rocksdb 11.8.1	64		1	seed	15.013	keys_per_s	23554.488
scan	rocksdb 11.8.1	64		1	seed	15.013	seed_keys	366592.000
scan	rocksdb 11.8.1	64		1	seed	15.254	keys_per_s	42539.443
scan	rocksdb 11.8.1	64		1	seed	15.254	seed_keys	376832.000
scan	rocksdb 11.8.1	64		1	seed	15.515	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	15.515	seed_keys	376832.000
scan	rocksdb 11.8.1	64		1	seed	15.756	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	15.756	seed_keys	376832.000
scan	rocksdb 11.8.1	64		1	seed	16.017	keys_per_s	35313.702
scan	rocksdb 11.8.1	64		1	seed	16.017	seed_keys	386048.000
scan	rocksdb 11.8.1	64		1	seed	16.257	keys_per_s	29768.387
scan	rocksdb 11.8.1	64		1	seed	16.257	seed_keys	393216.000
scan	rocksdb 11.8.1	64		1	seed	16.518	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	16.518	seed_keys	393216.000
scan	rocksdb 11.8.1	64		1	seed	16.759	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	16.759	seed_keys	393216.000
scan	rocksdb 11.8.1	64		1	seed	17.000	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	17.000	seed_keys	393216.000
scan	rocksdb 11.8.1	64		1	seed	17.261	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	17.261	seed_keys	393216.000
scan	rocksdb 11.8.1	64		1	seed	17.502	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	17.502	seed_keys	393216.000
scan	rocksdb 11.8.1	64		1	seed	17.763	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	17.763	seed_keys	393216.000
scan	rocksdb 11.8.1	64		1	seed	18.004	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	18.004	seed_keys	393216.000
scan	rocksdb 11.8.1	64		1	seed	18.265	keys_per_s	56886.615
scan	rocksdb 11.8.1	64		1	seed	18.265	seed_keys	408064.000
scan	rocksdb 11.8.1	64		1	seed	18.505	keys_per_s	6381.887
scan	rocksdb 11.8.1	64		1	seed	18.505	seed_keys	409600.000
scan	rocksdb 11.8.1	64		1	seed	18.766	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	18.766	seed_keys	409600.000
scan	rocksdb 11.8.1	64		1	seed	19.014	keys_per_s	51739.812
scan	rocksdb 11.8.1	64		1	seed	19.014	seed_keys	422400.000
scan	rocksdb 11.8.1	64		1	seed	19.255	keys_per_s	14878.138
scan	rocksdb 11.8.1	64		1	seed	19.255	seed_keys	425984.000
scan	rocksdb 11.8.1	64		1	seed	19.516	keys_per_s	62783.262
scan	rocksdb 11.8.1	64		1	seed	19.516	seed_keys	442368.000
scan	rocksdb 11.8.1	64		1	seed	19.757	keys_per_s	67992.101
scan	rocksdb 11.8.1	64		1	seed	19.757	seed_keys	458752.000
scan	rocksdb 11.8.1	64		1	seed	20.018	keys_per_s	62774.704
scan	rocksdb 11.8.1	64		1	seed	20.018	seed_keys	475136.000
scan	rocksdb 11.8.1	64		1	seed	20.259	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	20.259	seed_keys	475136.000
scan	rocksdb 11.8.1	64		1	seed	20.511	keys_per_s	64853.161
scan	rocksdb 11.8.1	64		1	seed	20.511	seed_keys	491520.000
scan	rocksdb 11.8.1	64		1	seed	20.752	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	20.752	seed_keys	491520.000
scan	rocksdb 11.8.1	64		1	seed	21.013	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	21.013	seed_keys	491520.000
scan	rocksdb 11.8.1	64		1	seed	21.254	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	21.254	seed_keys	491520.000
scan	rocksdb 11.8.1	64		1	seed	21.515	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	21.515	seed_keys	491520.000
scan	rocksdb 11.8.1	64		1	seed	21.756	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	21.756	seed_keys	491520.000
scan	rocksdb 11.8.1	64		1	seed	22.017	keys_per_s	62789.160
scan	rocksdb 11.8.1	64		1	seed	22.017	seed_keys	507904.000
scan	rocksdb 11.8.1	64		1	seed	22.258	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	22.258	seed_keys	507904.000
scan	rocksdb 11.8.1	64		1	seed	22.519	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	22.519	seed_keys	507904.000
scan	rocksdb 11.8.1	64		1	seed	22.760	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	22.760	seed_keys	507904.000
scan	rocksdb 11.8.1	64		1	seed	23.002	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	23.002	seed_keys	507904.000
scan	rocksdb 11.8.1	64		1	seed	23.263	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	23.263	seed_keys	507904.000
scan	rocksdb 11.8.1	64		1	seed	23.504	keys_per_s	59502.548
scan	rocksdb 11.8.1	64		1	seed	23.504	seed_keys	522240.000
scan	rocksdb 11.8.1	64		1	seed	23.765	keys_per_s	7832.875
scan	rocksdb 11.8.1	64		1	seed	23.765	seed_keys	524288.000
scan	rocksdb 11.8.1	64		1	seed	24.006	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	24.006	seed_keys	524288.000
scan	rocksdb 11.8.1	64		1	seed	24.268	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	24.268	seed_keys	524288.000
scan	rocksdb 11.8.1	64		1	seed	24.509	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	24.509	seed_keys	524288.000
scan	rocksdb 11.8.1	64		1	seed	24.764	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	24.764	seed_keys	524288.000
scan	rocksdb 11.8.1	64		1	seed	25.005	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	25.005	seed_keys	524288.000
scan	rocksdb 11.8.1	64		1	seed	25.267	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	25.267	seed_keys	524288.000
scan	rocksdb 11.8.1	64		1	seed	25.508	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	25.508	seed_keys	524288.000
scan	rocksdb 11.8.1	64		1	seed	25.769	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	25.769	seed_keys	524288.000
scan	rocksdb 11.8.1	64		1	seed	26.011	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	26.011	seed_keys	524288.000
scan	rocksdb 11.8.1	64		1	seed	26.252	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	26.252	seed_keys	524288.000
scan	rocksdb 11.8.1	64		1	seed	26.508	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	26.508	seed_keys	524288.000
scan	rocksdb 11.8.1	64		1	seed	26.769	keys_per_s	43093.280
scan	rocksdb 11.8.1	64		1	seed	26.769	seed_keys	535552.000
scan	rocksdb 11.8.1	64		1	seed	27.010	keys_per_s	21242.834
scan	rocksdb 11.8.1	64		1	seed	27.010	seed_keys	540672.000
scan	rocksdb 11.8.1	64		1	seed	27.251	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	27.251	seed_keys	540672.000
scan	rocksdb 11.8.1	64		1	seed	27.513	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	27.513	seed_keys	540672.000
scan	rocksdb 11.8.1	64		1	seed	27.754	keys_per_s	67944.893
scan	rocksdb 11.8.1	64		1	seed	27.754	seed_keys	557056.000
scan	rocksdb 11.8.1	64		1	seed	28.016	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	28.016	seed_keys	557056.000
scan	rocksdb 11.8.1	64		1	seed	28.257	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	28.257	seed_keys	557056.000
scan	rocksdb 11.8.1	64		1	seed	28.518	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	28.518	seed_keys	557056.000
scan	rocksdb 11.8.1	64		1	seed	28.759	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	28.759	seed_keys	557056.000
scan	rocksdb 11.8.1	64		1	seed	29.001	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	29.001	seed_keys	557056.000
scan	rocksdb 11.8.1	64		1	seed	29.262	keys_per_s	62759.694
scan	rocksdb 11.8.1	64		1	seed	29.262	seed_keys	573440.000
scan	rocksdb 11.8.1	64		1	seed	29.515	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	29.515	seed_keys	573440.000
scan	rocksdb 11.8.1	64		1	seed	29.757	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	29.757	seed_keys	573440.000
scan	rocksdb 11.8.1	64		1	seed	30.018	keys_per_s	62738.985
scan	rocksdb 11.8.1	64		1	seed	30.018	seed_keys	589824.000
scan	rocksdb 11.8.1	64		1	seed	30.259	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	30.259	seed_keys	589824.000
scan	rocksdb 11.8.1	64		1	seed	30.501	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	30.501	seed_keys	589824.000
scan	rocksdb 11.8.1	64		1	seed	30.762	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	30.762	seed_keys	589824.000
scan	rocksdb 11.8.1	64		1	seed	31.004	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	31.004	seed_keys	589824.000
scan	rocksdb 11.8.1	64		1	seed	31.265	keys_per_s	62670.423
scan	rocksdb 11.8.1	64		1	seed	31.265	seed_keys	606208.000
scan	rocksdb 11.8.1	64		1	seed	31.506	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	31.506	seed_keys	606208.000
scan	rocksdb 11.8.1	64		1	seed	31.768	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	31.768	seed_keys	606208.000
scan	rocksdb 11.8.1	64		1	seed	32.009	keys_per_s	53084.126
scan	rocksdb 11.8.1	64		1	seed	32.009	seed_keys	619008.000
scan	rocksdb 11.8.1	64		1	seed	32.250	keys_per_s	14855.560
scan	rocksdb 11.8.1	64		1	seed	32.250	seed_keys	622592.000
scan	rocksdb 11.8.1	64		1	seed	32.512	keys_per_s	62656.970
scan	rocksdb 11.8.1	64		1	seed	32.512	seed_keys	638976.000
scan	rocksdb 11.8.1	64		1	seed	32.753	keys_per_s	16996.462
scan	rocksdb 11.8.1	64		1	seed	32.753	seed_keys	643072.000
scan	rocksdb 11.8.1	64		1	seed	33.014	keys_per_s	47028.495
scan	rocksdb 11.8.1	64		1	seed	33.014	seed_keys	655360.000
scan	rocksdb 11.8.1	64		1	seed	33.255	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	33.255	seed_keys	655360.000
scan	rocksdb 11.8.1	64		1	seed	33.517	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	33.517	seed_keys	655360.000
scan	rocksdb 11.8.1	64		1	seed	33.758	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	33.758	seed_keys	655360.000
scan	rocksdb 11.8.1	64		1	seed	34.019	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	34.019	seed_keys	655360.000
scan	rocksdb 11.8.1	64		1	seed	34.261	keys_per_s	44523.023
scan	rocksdb 11.8.1	64		1	seed	34.261	seed_keys	666112.000
scan	rocksdb 11.8.1	64		1	seed	34.502	keys_per_s	23367.806
scan	rocksdb 11.8.1	64		1	seed	34.502	seed_keys	671744.000
scan	rocksdb 11.8.1	64		1	seed	34.764	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	34.764	seed_keys	671744.000
scan	rocksdb 11.8.1	64		1	seed	35.005	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	35.005	seed_keys	671744.000
scan	rocksdb 11.8.1	64		1	seed	35.267	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	35.267	seed_keys	671744.000
scan	rocksdb 11.8.1	64		1	seed	35.508	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	35.508	seed_keys	671744.000
scan	rocksdb 11.8.1	64		1	seed	35.769	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	35.769	seed_keys	671744.000
scan	rocksdb 11.8.1	64		1	seed	36.010	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	36.010	seed_keys	671744.000
scan	rocksdb 11.8.1	64		1	seed	36.251	keys_per_s	67925.018
scan	rocksdb 11.8.1	64		1	seed	36.251	seed_keys	688128.000
scan	rocksdb 11.8.1	64		1	seed	36.513	keys_per_s	9792.334
scan	rocksdb 11.8.1	64		1	seed	36.513	seed_keys	690688.000
scan	rocksdb 11.8.1	64		1	seed	36.754	keys_per_s	57339.329
scan	rocksdb 11.8.1	64		1	seed	36.754	seed_keys	704512.000
scan	rocksdb 11.8.1	64		1	seed	37.015	keys_per_s	62733.398
scan	rocksdb 11.8.1	64		1	seed	37.015	seed_keys	720896.000
scan	rocksdb 11.8.1	64		1	seed	37.256	keys_per_s	14850.247
scan	rocksdb 11.8.1	64		1	seed	37.256	seed_keys	724480.000
scan	rocksdb 11.8.1	64		1	seed	37.518	keys_per_s	48969.245
scan	rocksdb 11.8.1	64		1	seed	37.518	seed_keys	737280.000
scan	rocksdb 11.8.1	64		1	seed	37.759	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	37.759	seed_keys	737280.000
scan	rocksdb 11.8.1	64		1	seed	38.000	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	38.000	seed_keys	737280.000
scan	rocksdb 11.8.1	64		1	seed	38.261	keys_per_s	62761.732
scan	rocksdb 11.8.1	64		1	seed	38.261	seed_keys	753664.000
scan	rocksdb 11.8.1	64		1	seed	38.503	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	38.503	seed_keys	753664.000
scan	rocksdb 11.8.1	64		1	seed	38.764	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	38.764	seed_keys	753664.000
scan	rocksdb 11.8.1	64		1	seed	39.005	keys_per_s	63705.934
scan	rocksdb 11.8.1	64		1	seed	39.005	seed_keys	769024.000
scan	rocksdb 11.8.1	64		1	seed	39.267	keys_per_s	3918.732
scan	rocksdb 11.8.1	64		1	seed	39.267	seed_keys	770048.000
scan	rocksdb 11.8.1	64		1	seed	39.508	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	39.508	seed_keys	770048.000
scan	rocksdb 11.8.1	64		1	seed	39.769	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	39.769	seed_keys	770048.000
scan	rocksdb 11.8.1	64		1	seed	40.011	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	40.011	seed_keys	770048.000
scan	rocksdb 11.8.1	64		1	seed	40.252	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	40.252	seed_keys	770048.000
scan	rocksdb 11.8.1	64		1	seed	40.513	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	40.513	seed_keys	770048.000
scan	rocksdb 11.8.1	64		1	seed	40.755	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	40.755	seed_keys	770048.000
scan	rocksdb 11.8.1	64		1	seed	41.016	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	41.016	seed_keys	770048.000
scan	rocksdb 11.8.1	64		1	seed	41.257	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	41.257	seed_keys	770048.000
scan	rocksdb 11.8.1	64		1	seed	41.519	keys_per_s	62660.037
scan	rocksdb 11.8.1	64		1	seed	41.519	seed_keys	786432.000
scan	rocksdb 11.8.1	64		1	seed	41.760	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	41.760	seed_keys	786432.000
scan	rocksdb 11.8.1	64		1	seed	42.002	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	42.002	seed_keys	786432.000
scan	rocksdb 11.8.1	64		1	seed	42.263	keys_per_s	0.000
scan	rocksdb 11.8.1	64		1	seed	42.263	seed_keys	786432.000
scan	rocksdb 11.8.1	64		1	seed	42.504	keys_per_s	61529.075
scan	rocksdb 11.8.1	64		1	seed	42.504	seed_keys	801280.000
