engine,workload,threads,table_size,iteration,time_s,tps,qps,latency_avg_ms,latency_p95_ms
InnoDB,oltp_read_write,8,1000000,1,190,1798.21,35962.51,2.97,2.97
InnoDB,oltp_read_write,8,1000000,1,200,1972.36,39447.54,2.91,2.91
InnoDB,oltp_read_write,8,1000000,1,210,1970.31,39405.43,2.91,2.91
InnoDB,oltp_read_write,8,1000000,1,220,1849.62,36994.48,2.86,2.86
InnoDB,oltp_read_write,8,1000000,1,230,1967.96,39359.06,2.97,2.97
InnoDB,oltp_read_write,8,1000000,1,240,1823.12,36459.32,2.97,2.97
InnoDB,oltp_read_write,8,1000000,1,250,2026.02,40523.53,2.97,2.97
InnoDB,oltp_read_write,8,1000000,1,260,1948.98,38979.88,2.86,2.86
InnoDB,oltp_read_write,8,1000000,1,270,1967.15,39343.07,2.91,2.91
InnoDB,oltp_read_write,8,1000000,1,280,1987.68,39754.10,2.91,2.91
InnoDB,oltp_read_write,8,1000000,1,290,1884.78,37695.88,2.97,2.97
InnoDB,oltp_read_write,8,1000000,1,300,1986.29,39724.82,2.97,2.97
InnoDB,oltp_point_select,8,1000000,1,10,133936.61,133936.61,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,20,132725.09,132725.09,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,30,132053.69,132053.69,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,40,132631.68,132631.68,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,50,130863.31,130863.31,0.07,0.07
InnoDB,oltp_point_select,8,1000000,1,60,132939.98,132939.98,0.07,0.07
InnoDB,oltp_point_select,8,1000000,1,70,132164.26,132164.26,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,80,132365.83,132365.83,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,90,130466.00,130466.00,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,100,133354.26,133354.26,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,110,132394.03,132394.03,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,120,131909.80,131909.90,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,130,130678.51,130678.41,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,140,132338.65,132338.65,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,150,131829.46,131829.46,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,160,132036.83,132036.83,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,170,130272.74,130272.74,0.07,0.07
InnoDB,oltp_point_select,8,1000000,1,180,132427.76,132427.76,0.07,0.07
InnoDB,oltp_point_select,8,1000000,1,190,134324.16,134324.16,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,200,133273.32,133273.32,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,210,133959.90,133959.90,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,220,134315.99,134315.99,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,230,130951.55,130951.55,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,240,132290.71,132290.71,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,250,133627.57,133627.57,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,260,131390.44,131390.44,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,270,131716.26,131716.26,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,280,131044.93,131044.93,0.06,0.06
InnoDB,oltp_point_select,8,1000000,1,290,130700.26,130700.26,0.06,0.06
InnoDB,oltp_insert,8,1000000,1,10,39614.92,39614.92,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,20,34431.05,34431.05,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,30,34303.67,34303.67,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,40,34804.00,34804.00,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,50,37437.62,37437.62,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,60,36948.31,36948.31,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,70,32588.93,32588.93,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,80,26238.57,26238.57,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,90,24750.46,24750.46,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,100,22973.10,22973.10,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,110,24915.12,24915.12,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,120,26471.97,26471.97,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,130,29674.11,29674.11,0.15,0.15
InnoDB,oltp_insert,8,1000000,1,140,31343.42,31343.42,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,150,34343.09,34343.09,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,160,33709.76,33709.76,0.15,0.15
InnoDB,oltp_insert,8,1000000,1,170,30944.22,30944.22,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,180,30388.53,30388.53,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,190,24201.56,24201.56,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,200,25338.31,25338.31,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,210,26488.59,26488.59,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,220,23203.47,23203.47,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,230,26104.53,26104.53,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,240,26848.49,26848.49,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,250,26671.53,26671.53,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,260,28039.44,28039.44,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,270,32916.61,32916.61,0.14,0.14
InnoDB,oltp_insert,8,1000000,1,280,33663.65,33663.65,0.15,0.15
InnoDB,oltp_insert,8,1000000,1,290,33037.91,33037.91,0.15,0.15
InnoDB,oltp_insert,8,1000000,1,300,33914.05,33914.05,0.14,0.14
InnoDB,oltp_write_only,8,1000000,1,10,2077.25,12465.11,0.99,0.99
InnoDB,oltp_write_only,8,1000000,1,20,2055.53,12333.20,0.99,0.99
InnoDB,oltp_write_only,8,1000000,1,30,2164.19,12985.55,0.92,0.92
InnoDB,oltp_write_only,8,1000000,1,40,2275.50,13652.80,0.92,0.92
InnoDB,oltp_write_only,8,1000000,1,50,2298.11,13788.53,0.94,0.94
InnoDB,oltp_write_only,8,1000000,1,60,2253.90,13523.30,0.92,0.92
InnoDB,oltp_write_only,8,1000000,1,70,2281.20,13687.69,0.94,0.94
InnoDB,oltp_write_only,8,1000000,1,80,2329.78,13978.87,0.92,0.92
InnoDB,oltp_write_only,8,1000000,1,90,2459.33,14755.45,0.95,0.95
InnoDB,oltp_write_only,8,1000000,1,100,2429.79,14578.25,0.89,0.89
InnoDB,oltp_write_only,8,1000000,1,110,2426.91,14561.45,0.92,0.92
InnoDB,oltp_write_only,8,1000000,1,120,2585.75,15516.22,0.92,0.92
InnoDB,oltp_write_only,8,1000000,1,130,2408.14,14447.86,0.87,0.87
InnoDB,oltp_write_only,8,1000000,1,140,2624.38,15747.07,0.90,0.90
InnoDB,oltp_write_only,8,1000000,1,150,2622.80,15735.79,0.89,0.89
InnoDB,oltp_write_only,8,1000000,1,160,2630.80,15784.90,0.89,0.89
InnoDB,oltp_write_only,8,1000000,1,170,2578.09,15468.21,0.86,0.86
InnoDB,oltp_write_only,8,1000000,1,180,2564.02,15384.23,0.87,0.87
InnoDB,oltp_write_only,8,1000000,1,190,2625.80,15754.60,0.90,0.90
InnoDB,oltp_write_only,8,1000000,1,200,2671.80,16031.30,0.86,0.86
InnoDB,oltp_write_only,8,1000000,1,210,2610.40,15662.40,0.89,0.89
InnoDB,oltp_write_only,8,1000000,1,220,2741.26,16446.99,0.87,0.87
InnoDB,oltp_write_only,8,1000000,1,230,2580.54,15483.67,0.87,0.87
InnoDB,oltp_write_only,8,1000000,1,240,2734.69,16407.72,0.89,0.89
InnoDB,oltp_write_only,8,1000000,1,250,2871.80,17231.71,0.86,0.86
InnoDB,oltp_write_only,8,1000000,1,260,2706.02,16236.33,0.84,0.84
InnoDB,oltp_write_only,8,1000000,1,270,2763.14,16577.97,0.86,0.86
InnoDB,oltp_write_only,8,1000000,1,280,2735.12,16411.25,0.86,0.86
InnoDB,oltp_write_only,8,1000000,1,290,2646.11,15876.55,0.86,0.86
InnoDB,oltp_write_only,8,1000000,1,300,3004.25,18024.82,0.84,0.84
InnoDB,oltp_read_write,16,1000000,1,10,2028.76,40600.29,3.49,3.49
InnoDB,oltp_read_write,16,1000000,1,20,1839.71,36793.53,3.55,3.55
InnoDB,oltp_read_write,16,1000000,1,30,2062.30,41240.11,3.55,3.55
InnoDB,oltp_read_write,16,1000000,1,40,1990.20,39809.78,3.49,3.49
InnoDB,oltp_read_write,16,1000000,1,50,2211.11,44221.96,3.55,3.55
InnoDB,oltp_read_write,16,1000000,1,60,1910.54,38210.76,3.62,3.62
InnoDB,oltp_read_write,16,1000000,1,70,2098.89,41981.09,3.55,3.55
InnoDB,oltp_read_write,16,1000000,1,80,2108.81,42174.77,3.55,3.55
InnoDB,oltp_read_write,16,1000000,1,90,2072.00,41431.39,3.55,3.55
InnoDB,oltp_read_write,16,1000000,1,100,2212.88,44264.63,3.49,3.49
InnoDB,oltp_read_write,16,1000000,1,110,2184.58,43692.55,3.62,3.62
InnoDB,oltp_read_write,16,1000000,1,120,2213.53,44269.61,3.43,3.43
InnoDB,oltp_read_write,16,1000000,1,130,2151.69,43033.74,3.75,3.75
InnoDB,oltp_read_write,16,1000000,1,140,2119.10,42382.77,3.68,3.68
InnoDB,oltp_read_write,16,1000000,1,150,2350.02,47000.28,3.55,3.55
InnoDB,oltp_read_write,16,1000000,1,160,2339.18,46782.92,3.55,3.55
InnoDB,oltp_read_write,16,1000000,1,170,2378.39,47567.96,3.49,3.49
InnoDB,oltp_read_write,16,1000000,1,180,2326.10,46519.30,3.68,3.68
InnoDB,oltp_read_write,16,1000000,1,190,2227.82,44550.65,3.62,3.62
InnoDB,oltp_read_write,16,1000000,1,200,2445.67,48914.46,3.49,3.49
InnoDB,oltp_read_write,16,1000000,1,210,2342.40,46850.08,3.43,3.43
InnoDB,oltp_read_write,16,1000000,1,220,2318.61,46369.42,3.43,3.43
InnoDB,oltp_read_write,16,1000000,1,230,2361.83,47244.54,3.43,3.43
InnoDB,oltp_read_write,16,1000000,1,240,2375.97,47512.62,3.43,3.43
InnoDB,oltp_read_write,16,1000000,1,250,2470.84,49426.77,3.36,3.36
InnoDB,oltp_read_write,16,1000000,1,260,2517.50,50347.60,3.55,3.55
InnoDB,oltp_read_write,16,1000000,1,270,2501.05,50021.03,3.43,3.43
InnoDB,oltp_read_write,16,1000000,1,280,2486.90,49731.88,3.43,3.43
InnoDB,oltp_read_write,16,1000000,1,290,2349.60,46990.41,3.43,3.43
InnoDB,oltp_read_write,16,1000000,1,300,2564.00,51277.11,3.49,3.49
InnoDB,oltp_point_select,16,1000000,1,10,247627.27,247627.27,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,20,248087.25,248087.25,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,30,247086.30,247086.30,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,40,246890.64,246890.64,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,50,246831.82,246831.92,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,60,246389.08,246388.98,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,70,246321.19,246321.19,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,80,246454.42,246454.42,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,90,246249.03,246249.03,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,100,248077.72,248077.72,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,110,247174.01,247174.01,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,120,245757.87,245757.87,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,130,245691.40,245691.40,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,140,245417.60,245417.60,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,150,246841.88,246841.88,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,160,246606.70,246606.70,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,170,246037.02,246037.02,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,180,245304.58,245304.58,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,190,247040.73,247040.73,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,200,247211.17,247211.17,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,210,247139.04,247139.04,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,220,246824.54,246824.54,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,230,247602.08,247602.08,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,240,247254.07,247254.07,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,250,246888.57,246888.57,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,260,246554.40,246554.40,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,270,246356.96,246356.96,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,280,246869.50,246869.50,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,290,246553.67,246553.67,0.07,0.07
InnoDB,oltp_point_select,16,1000000,1,300,246828.79,246828.79,0.07,0.07
InnoDB,oltp_insert,16,1000000,1,10,41114.49,41114.49,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,20,47208.44,47208.44,0.16,0.16
InnoDB,oltp_insert,16,1000000,1,30,44559.43,44559.43,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,40,31806.81,31806.81,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,50,30035.38,30035.38,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,60,29706.60,29706.60,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,70,27971.39,27971.39,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,80,31060.86,31060.86,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,90,35267.27,35267.27,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,100,38616.70,38616.70,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,110,40019.34,40019.34,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,120,39405.26,39405.26,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,130,33251.16,33251.16,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,140,31376.66,31376.66,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,150,30002.73,30002.73,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,160,26624.90,26624.90,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,170,28141.56,28141.56,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,180,29151.41,29151.41,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,190,31827.54,31827.54,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,200,32706.46,32706.46,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,210,37348.67,37348.67,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,220,40577.87,40577.87,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,230,40467.93,40467.93,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,240,40738.46,40738.46,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,250,40719.15,40719.15,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,260,38895.57,38895.57,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,270,40705.34,40705.34,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,280,39372.56,39372.56,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,290,40184.05,40184.05,0.17,0.17
InnoDB,oltp_insert,16,1000000,1,300,40781.85,40781.85,0.17,0.17
InnoDB,oltp_write_only,16,1000000,1,10,4735.40,28415.30,3.49,3.49
InnoDB,oltp_write_only,16,1000000,1,20,4816.20,28897.48,2.61,2.61
InnoDB,oltp_write_only,16,1000000,1,30,4877.62,29266.04,4.74,4.74
InnoDB,oltp_write_only,16,1000000,1,40,5077.11,30463.04,3.62,3.62
InnoDB,oltp_write_only,16,1000000,1,50,5232.40,31394.00,3.13,3.13
InnoDB,oltp_write_only,16,1000000,1,60,5090.28,30541.50,2.97,2.97
InnoDB,oltp_write_only,16,1000000,1,70,5400.01,32400.34,2.71,2.71
