workload	engine	threads	sweep_param	sweep_value	phase	elapsed_s	metric	value
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	background-errors	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	cur-size-active-mem-table	49285120.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	cur-size-all-mem-tables	49285120.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	size-all-mem-tables	49285120.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	num-entries-active-mem-table	190789.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	num-entries-imm-mem-tables	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	num-deletes-active-mem-table	37154.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	num-deletes-imm-mem-tables	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	estimate-num-keys	116481.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	estimate-table-readers-mem	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	num-snapshots	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	num-live-versions	1.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	estimate-live-data-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	total-sst-files-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	live-sst-files-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	estimate-pending-compaction-bytes	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	num-running-compactions	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	num-running-flushes	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	actual-delayed-write-rate	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	is-write-stopped	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	block-cache-capacity	33554432.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	block-cache-usage	4096.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	block-cache-pinned-usage	64.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	num-immutable-mem-table-flushed	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	num-running-compaction-sorted-runs	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	base-level	6.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	current-super-version-number	1.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	is-file-deletions-enabled	1.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	min-log-number-to-keep	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	min-obsolete-sst-number-to-keep	18446744073709551616.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	obsolete-sst-files-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	oldest-snapshot-sequence	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	2.013	oldest-snapshot-time	0.000
