workload	engine	threads	sweep_param	sweep_value	op	count	p50_ns	p99_ns	p999_ns	max_ns	hit_rate	err_rate	wu_per_s	ops_per_s
scan	tidesdb 10.0.0	1		1	range	27795	2072576	5210112	9109504	23695884	0.000	0.000	463.2	463.2
scan	tidesdb 10.0.0	2		1	range	54750	2146304	2506752	8978432	27239638	0.000	0.000	912.4	912.4
scan	tidesdb 10.0.0	4		1	range	98755	2408448	2768896	8585216	25592040	0.000	0.000	1645.8	1645.8
scan	tidesdb 10.0.0	8		1	range	159493	2965504	3457024	9109504	28724708	0.000	0.000	2658.0	2658.0
scan	tidesdb 10.0.0	16		1	range	184495	5603328	8585216	9764864	17334704	0.000	0.000	3074.4	3074.4
