engine,test_name,operation,ops_per_sec,duration_sec,avg_latency_us,stddev_us,cv_percent,p50_us,p95_us,p99_us,min_us,max_us,peak_rss_mb,peak_vms_mb,disk_read_mb,disk_write_mb,cpu_user_sec,cpu_sys_sec,cpu_percent,db_size_mb,write_amp,read_amp,space_amp,workload,pattern,threads,num_operations,batch_size,key_size,value_size,range_size,sync_enabled
tidesdb,seek_zipfian_5M_t8,ITER,5890925.00,0.111,,,,,,,,123.91,585.45,0.00,0.00,10.379,3.730,609.9,10.16,0.00,0.00,0.00,seek,zipfian,8,5000000,1,16,100,100,0
tidesdb,range_random_100_1M_t8_populate,PUT,3736083.09,0.268,2042.97,316.18,15.48,2080.00,2453.00,2629.00,1114.00,5380.00,281.36,676.77,0.00,121.89,2.314,0.266,510.0,8.98,1.10,0.00,0.08,write,random,8,1000000,1000,16,100,100,0
tidesdb,range_random_100_1M_t8_populate,ITER,4200904.03,0.238,,,,,,,,281.36,676.77,0.00,121.89,2.314,0.266,510.0,8.98,1.10,0.00,0.08,write,random,8,1000000,1000,16,100,100,0
tidesdb,range_random_100_1M_t8,RANGE,345255.35,2.896,21.70,20.56,94.75,15.00,79.00,83.00,4.00,956.00,186.30,586.38,0.00,0.00,21.317,0.733,703.0,8.98,0.00,0.00,0.00,range,random,8,1000000,1,16,100,100,0
tidesdb,range_random_100_1M_t8,ITER,5857853.33,0.171,,,,,,,,186.30,586.38,0.00,0.00,21.317,0.733,703.0,8.98,0.00,0.00,0.00,range,random,8,1000000,1,16,100,100,0
tidesdb,range_random_1000_500K_t8_populate,PUT,3767812.33,0.133,1939.38,240.77,12.41,1940.00,2313.00,2464.00,632.00,2652.00,146.16,584.25,0.00,57.58,0.995,0.094,445.9,4.42,1.04,0.00,0.08,write,random,8,500000,1000,16,100,1000,0
tidesdb,range_random_1000_500K_t8_populate,ITER,4492564.81,0.111,,,,,,,,146.16,584.25,0.00,57.58,0.995,0.094,445.9,4.42,1.04,0.00,0.08,write,random,8,500000,1000,16,100,1000,0
tidesdb,range_random_1000_500K_t8,RANGE,46130.30,10.839,172.04,19.98,11.61,175.00,183.00,214.00,2.00,1140.00,101.04,585.27,0.00,0.00,84.251,1.949,786.5,4.42,0.00,0.00,0.00,range,random,8,500000,1,16,100,1000,0
tidesdb,range_random_1000_500K_t8,ITER,6370562.90,0.078,,,,,,,,101.04,585.27,0.00,0.00,84.251,1.949,786.5,4.42,0.00,0.00,0.00,range,random,8,500000,1,16,100,1000,0
tidesdb,range_seq_100_1M_t8_populate,PUT,4929337.94,0.203,1538.48,319.01,20.74,1487.00,2144.00,2424.00,802.00,2686.00,281.22,676.89,0.00,120.95,1.576,0.278,558.8,11.04,1.09,0.00,0.10,write,seq,8,1000000,1000,16,100,100,0
tidesdb,range_seq_100_1M_t8_populate,ITER,7770671.93,0.129,,,,,,,,281.22,676.89,0.00,120.95,1.576,0.278,558.8,11.04,1.09,0.00,0.10,write,seq,8,1000000,1000,16,100,100,0
tidesdb,range_seq_100_1M_t8,RANGE,419476.64,2.384,18.85,19.09,101.27,13.00,76.00,78.00,2.00,555.00,183.05,586.38,0.00,0.00,18.868,0.330,734.0,11.04,0.00,0.00,0.00,range,seq,8,1000000,1,16,100,100,0
tidesdb,range_seq_100_1M_t8,ITER,6043902.91,0.165,,,,,,,,183.05,586.38,0.00,0.00,18.868,0.330,734.0,11.04,0.00,0.00,0.00,range,seq,8,1000000,1,16,100,100,0
