engine,workload,threads,table_size,iteration,time_s,tps,qps,latency_avg_ms,latency_p95_ms
TidesDB,oltp_insert,8,500000,1,220,20048.88,20048.88,0.68,0.68
TidesDB,oltp_insert,8,500000,1,230,63971.86,63971.86,0.64,0.64
TidesDB,oltp_write_only,8,500000,1,10,23075.44,138467.06,0.43,0.43
TidesDB,oltp_write_only,8,500000,1,20,21807.22,130853.61,0.41,0.41
TidesDB,oltp_write_only,8,500000,1,30,20046.12,120289.31,0.44,0.44
TidesDB,oltp_write_only,8,500000,1,40,19497.59,116995.81,0.46,0.46
TidesDB,oltp_write_only,8,500000,1,50,23267.94,139616.54,0.38,0.38
TidesDB,oltp_write_only,8,500000,1,60,21186.78,127130.38,0.42,0.42
TidesDB,oltp_write_only,8,500000,1,70,19145.45,114883.02,0.46,0.46
TidesDB,oltp_write_only,8,500000,1,80,20737.17,124438.19,0.46,0.46
TidesDB,oltp_write_only,8,500000,1,90,22156.20,132945.01,0.40,0.40
TidesDB,oltp_write_only,8,500000,1,100,20477.22,122876.34,0.43,0.43
TidesDB,oltp_write_only,8,500000,1,110,18962.34,113782.32,0.46,0.46
TidesDB,oltp_write_only,8,500000,1,120,22759.65,136569.50,0.44,0.44
TidesDB,oltp_write_only,8,500000,1,130,22342.46,134066.57,0.39,0.39
TidesDB,oltp_write_only,8,500000,1,140,20366.71,122208.13,0.44,0.44
TidesDB,oltp_write_only,8,500000,1,150,18890.81,113351.86,0.46,0.46
TidesDB,oltp_write_only,8,500000,1,160,23589.41,141546.98,0.38,0.38
TidesDB,oltp_write_only,8,500000,1,170,21418.00,128521.01,0.41,0.41
TidesDB,oltp_write_only,8,500000,1,180,19727.06,118372.29,0.45,0.45
TidesDB,oltp_write_only,8,500000,1,190,20474.49,122859.33,0.46,0.46
TidesDB,oltp_write_only,8,500000,1,200,23001.42,138017.00,0.38,0.38
TidesDB,oltp_write_only,8,500000,1,210,20620.09,123732.03,0.43,0.43
TidesDB,oltp_write_only,8,500000,1,220,19007.34,114051.13,0.46,0.46
TidesDB,oltp_write_only,8,500000,1,230,21675.42,130063.34,0.46,0.46
TidesDB,oltp_write_only,8,500000,1,240,22316.47,133913.54,0.39,0.39
