engine,test_name,operation,ops_per_sec,duration_sec,avg_latency_us,stddev_us,cv_percent,p50_us,p95_us,p99_us,min_us,max_us,peak_rss_mb,peak_vms_mb,disk_read_mb,disk_write_mb,cpu_user_sec,cpu_sys_sec,cpu_percent,db_size_mb,write_amp,read_amp,space_amp,workload,pattern,threads,num_operations,batch_size,key_size,value_size,range_size,sync_enabled
tidesdb,write_seq_10M_t8_b1000,PUT,7115163.91,1.405,1043.71,264.73,25.36,971.00,1583.00,1887.00,476.00,3595.00,2479.44,2889.68,0.00,1205.77,11.913,1.644,515.6,110.66,1.09,0.00,0.10,write,seq,8,10000000,1000,16,100,100,0
tidesdb,write_seq_10M_t8_b1000,ITER,8176327.41,1.223,,,,,,,,2479.44,2889.68,0.00,1205.77,11.913,1.644,515.6,110.66,1.09,0.00,0.10,write,seq,8,10000000,1000,16,100,100,0
rocksdb,write_seq_10M_t8_b1000,PUT,1801803.75,5.550,4438.81,30118.34,678.52,2823.00,3514.00,4458.00,864.00,920109.00,2752.34,3341.69,0.02,1555.98,15.266,1.325,220.0,208.02,1.41,0.00,0.19,write,seq,8,10000000,1000,16,100,100,0
rocksdb,write_seq_10M_t8_b1000,ITER,5041128.04,1.984,,,,,,,,2752.34,3341.69,0.02,1555.98,15.266,1.325,220.0,208.02,1.41,0.00,0.19,write,seq,8,10000000,1000,16,100,100,0
tidesdb,write_random_10M_t8_b1000,PUT,2522416.08,3.964,2985.31,1027.62,34.42,2833.00,4910.00,5939.00,705.00,10314.00,2502.03,3021.83,0.00,1224.23,36.618,1.839,543.7,89.78,1.11,0.00,0.08,write,random,8,10000000,1000,16,100,100,0
tidesdb,write_random_10M_t8_b1000,ITER,3217726.84,3.108,,,,,,,,2502.03,3021.83,0.00,1224.23,36.618,1.839,543.7,89.78,1.11,0.00,0.08,write,random,8,10000000,1000,16,100,100,0
rocksdb,write_random_10M_t8_b1000,PUT,1566226.40,6.385,5106.49,26608.48,521.07,3860.00,5644.00,7595.00,1334.00,893415.00,2800.34,3533.89,0.02,1455.60,24.551,1.296,299.0,140.17,1.32,0.00,0.13,write,random,8,10000000,1000,16,100,100,0
rocksdb,write_random_10M_t8_b1000,ITER,4426343.65,2.259,,,,,,,,2800.34,3533.89,0.02,1455.60,24.551,1.296,299.0,140.17,1.32,0.00,0.13,write,random,8,10000000,1000,16,100,100,0
tidesdb,read_random_10M_t8_populate,PUT,2584351.29,3.869,2924.65,1047.02,35.80,2800.00,5003.00,5929.00,701.00,7474.00,2485.72,3078.93,0.00,1237.05,36.567,1.983,547.6,142.57,1.12,0.00,0.13,write,random,8,10000000,1000,16,100,100,0
tidesdb,read_random_10M_t8_populate,ITER,3154969.25,3.170,,,,,,,,2485.72,3078.93,0.00,1237.05,36.567,1.983,547.6,142.57,1.12,0.00,0.13,write,random,8,10000000,1000,16,100,100,0
tidesdb,read_random_10M_t8,GET,1005623.95,9.944,7.69,159.91,2078.24,3.00,5.00,7.00,1.00,144899.00,3511.57,4387.06,0.00,94.45,50.810,35.206,725.1,89.87,0.00,0.00,0.00,read,random,8,10000000,1,16,100,100,0
tidesdb,read_random_10M_t8,ITER,8054856.80,1.241,,,,,,,,3511.57,4387.06,0.00,94.45,50.810,35.206,725.1,89.87,0.00,0.00,0.00,read,random,8,10000000,1,16,100,100,0
rocksdb,read_random_10M_t8_populate,PUT,1830735.34,5.462,4367.95,11007.01,252.00,3957.00,4919.00,5537.00,904.00,340921.00,213.25,1294.00,0.00,1425.85,18.625,1.381,259.4,180.11,1.29,0.00,0.16,write,random,8,10000000,1000,16,100,100,0
rocksdb,read_random_10M_t8_populate,ITER,4453569.31,2.245,,,,,,,,213.25,1294.00,0.00,1425.85,18.625,1.381,259.4,180.11,1.29,0.00,0.16,write,random,8,10000000,1000,16,100,100,0
rocksdb,read_random_10M_t8,GET,1600182.80,6.249,4.46,2.39,53.48,4.00,9.00,12.00,1.00,530.00,343.93,1375.49,0.00,85.93,48.023,4.888,605.9,86.10,0.00,0.00,0.00,read,random,8,10000000,1,16,100,100,0
rocksdb,read_random_10M_t8,ITER,5663800.22,1.766,,,,,,,,343.93,1375.49,0.00,85.93,48.023,4.888,605.9,86.10,0.00,0.00,0.00,read,random,8,10000000,1,16,100,100,0
tidesdb,mixed_random_5M_t8_b1000,PUT,2833869.50,1.764,2551.27,760.08,29.79,2371.00,4049.00,4827.00,821.00,6334.00,1286.84,1807.71,0.00,604.70,39.784,1.445,605.3,43.82,1.09,0.00,0.08,mixed,random,8,5000000,1000,16,100,100,0
tidesdb,mixed_random_5M_t8_b1000,GET,1603625.99,3.118,4.69,3.83,81.68,4.00,10.00,14.00,0.00,820.00,1286.84,1807.71,0.00,604.70,39.784,1.445,605.3,43.82,1.09,0.00,0.08,mixed,random,8,5000000,1000,16,100,100,0
tidesdb,mixed_random_5M_t8_b1000,ITER,3168132.14,1.578,,,,,,,,1286.84,1807.71,0.00,604.70,39.784,1.445,605.3,43.82,1.09,0.00,0.08,mixed,random,8,5000000,1000,16,100,100,0
rocksdb,mixed_random_5M_t8_b1000,PUT,2077171.06,2.407,3847.14,2201.55,57.23,3829.00,4569.00,5148.00,1066.00,62044.00,771.41,1292.79,0.00,690.45,31.446,1.900,481.0,79.00,1.25,0.00,0.14,mixed,random,8,5000000,1000,16,100,100,0
rocksdb,mixed_random_5M_t8_b1000,GET,1570407.00,3.184,4.55,2.47,54.23,4.00,9.00,12.00,0.00,1119.00,771.41,1292.79,0.00,690.45,31.446,1.900,481.0,79.00,1.25,0.00,0.14,mixed,random,8,5000000,1000,16,100,100,0
rocksdb,mixed_random_5M_t8_b1000,ITER,4939627.87,1.012,,,,,,,,771.41,1292.79,0.00,690.45,31.446,1.900,481.0,79.00,1.25,0.00,0.14,mixed,random,8,5000000,1000,16,100,100,0
tidesdb,write_zipfian_5M_t8_b1000,PUT,3142460.30,1.591,2325.53,2331.25,100.25,2274.00,3598.00,4197.00,703.00,114300.00,594.66,1105.45,0.00,576.93,9.974,1.603,652.2,10.18,1.04,0.00,0.02,write,zipfian,8,5000000,1000,16,100,100,0
tidesdb,write_zipfian_5M_t8_b1000,ITER,3565798.94,0.183,,,,,,,,594.66,1105.45,0.00,576.93,9.974,1.603,652.2,10.18,1.04,0.00,0.02,write,zipfian,8,5000000,1000,16,100,100,0
rocksdb,write_zipfian_5M_t8_b1000,PUT,1551263.52,3.223,5152.42,1419.44,27.55,5144.00,7211.00,8028.00,2259.00,23420.00,802.41,1741.69,0.00,683.34,10.403,0.944,292.0,62.09,1.24,0.00,0.11,write,zipfian,8,5000000,1000,16,100,100,0
rocksdb,write_zipfian_5M_t8_b1000,ITER,1004475.51,0.657,,,,,,,,802.41,1741.69,0.00,683.34,10.403,0.944,292.0,62.09,1.24,0.00,0.11,write,zipfian,8,5000000,1000,16,100,100,0
tidesdb,mixed_zipfian_5M_t8_b1000,PUT,2995513.32,1.669,2403.71,2885.99,120.06,2358.00,3552.00,4140.00,703.00,142157.00,633.05,1143.62,0.00,576.93,21.163,2.975,644.6,10.18,1.04,0.00,0.02,mixed,zipfian,8,5000000,1000,16,100,100,0
tidesdb,mixed_zipfian_5M_t8_b1000,GET,3161077.78,1.582,1.84,0.98,53.37,2.00,3.00,4.00,0.00,319.00,633.05,1143.62,0.00,576.93,21.163,2.975,644.6,10.18,1.04,0.00,0.02,mixed,zipfian,8,5000000,1000,16,100,100,0
tidesdb,mixed_zipfian_5M_t8_b1000,ITER,3950385.37,0.166,,,,,,,,633.05,1143.62,0.00,576.93,21.163,2.975,644.6,10.18,1.04,0.00,0.02,mixed,zipfian,8,5000000,1000,16,100,100,0
rocksdb,mixed_zipfian_5M_t8_b1000,PUT,1632147.83,3.063,4897.26,1013.37,20.69,5023.00,6582.00,6993.00,2266.00,7611.00,816.45,1676.52,0.00,683.04,29.219,2.249,485.7,64.49,1.23,0.00,0.12,mixed,zipfian,8,5000000,1000,16,100,100,0
rocksdb,mixed_zipfian_5M_t8_b1000,GET,1832908.40,2.728,3.75,3.03,80.72,3.00,8.00,10.00,0.00,3731.00,816.45,1676.52,0.00,683.04,29.219,2.249,485.7,64.49,1.23,0.00,0.12,mixed,zipfian,8,5000000,1000,16,100,100,0
rocksdb,mixed_zipfian_5M_t8_b1000,ITER,2107646.47,0.313,,,,,,,,816.45,1676.52,0.00,683.04,29.219,2.249,485.7,64.49,1.23,0.00,0.12,mixed,zipfian,8,5000000,1000,16,100,100,0
tidesdb,delete_random_5M_t8_b1000_populate,PUT,2694897.70,1.855,2693.56,990.56,36.78,2427.00,4776.00,5669.00,833.00,9795.00,1156.03,1819.08,0.00,607.33,16.028,1.160,547.5,43.76,1.10,0.00,0.08,write,random,8,5000000,1000,16,100,100,0
tidesdb,delete_random_5M_t8_b1000_populate,ITER,3895807.41,1.283,,,,,,,,1156.03,1819.08,0.00,607.33,16.028,1.160,547.5,43.76,1.10,0.00,0.08,write,random,8,5000000,1000,16,100,100,0
tidesdb,delete_random_5M_t8_b1000,DELETE,3023002.02,1.654,2385.33,1886.26,79.08,2229.00,3599.00,4354.00,914.00,73222.00,814.38,1113.30,0.00,100.21,12.717,0.702,412.2,0.00,0.18,0.00,0.00,delete,random,8,5000000,1000,16,100,100,0
tidesdb,delete_random_5M_t8_b1000,ITER,3123114.42,1.601,,,,,,,,814.38,1113.30,0.00,100.21,12.717,0.702,412.2,0.00,0.18,0.00,0.00,delete,random,8,5000000,1000,16,100,100,0
rocksdb,delete_random_5M_t8_b1000_populate,PUT,2105636.41,2.375,3795.63,515.08,13.57,3882.00,4459.00,4881.00,846.00,7589.00,259.04,1293.81,0.00,690.18,9.306,0.807,278.9,80.05,1.25,0.00,0.14,write,random,8,5000000,1000,16,100,100,0
rocksdb,delete_random_5M_t8_b1000_populate,ITER,3997444.83,1.251,,,,,,,,259.04,1293.81,0.00,690.18,9.306,0.807,278.9,80.05,1.25,0.00,0.14,write,random,8,5000000,1000,16,100,100,0
rocksdb,delete_random_5M_t8_b1000,DELETE,3263711.83,1.532,2448.74,1717.59,70.14,2412.00,3203.00,3466.00,1178.00,44733.00,168.55,1294.51,0.00,157.59,10.111,0.488,348.6,65.02,0.28,0.00,0.00,delete,random,8,5000000,1000,16,100,100,0
tidesdb,write_large_values_1M_k256_v4096_t8_b1000,PUT,368452.51,2.714,21360.09,4283.08,20.05,20215.00,28208.00,39027.00,13122.00,53906.00,4259.33,4754.21,0.00,4270.03,13.249,9.308,657.4,302.36,1.03,0.00,0.07,write,random,8,1000000,1000,256,4096,100,0
tidesdb,write_large_values_1M_k256_v4096_t8_b1000,ITER,1395503.97,0.717,,,,,,,,4259.33,4754.21,0.00,4270.03,13.249,9.308,657.4,302.36,1.03,0.00,0.07,write,random,8,1000000,1000,256,4096,100,0
rocksdb,write_large_values_1M_k256_v4096_t8_b1000,PUT,122519.47,8.162,65208.23,152060.17,233.19,27385.00,223201.00,1072529.00,11984.00,1088137.00,4269.94,5095.48,0.01,5071.03,15.867,3.993,192.7,347.26,1.22,0.00,0.08,write,random,8,1000000,1000,256,4096,100,0
rocksdb,write_large_values_1M_k256_v4096_t8_b1000,ITER,466516.04,2.144,,,,,,,,4269.94,5095.48,0.01,5071.03,15.867,3.993,192.7,347.26,1.22,0.00,0.08,write,random,8,1000000,1000,256,4096,100,0
tidesdb,write_small_values_50M_k16_v64_t8_b1000,PUT,1995834.45,25.052,3541.19,2741.41,77.41,3032.00,6331.00,8167.00,726.00,110366.00,9509.32,11713.64,0.00,4479.52,217.468,5.793,579.2,664.49,1.17,0.00,0.17,write,random,8,50000000,1000,16,64,100,0
tidesdb,write_small_values_50M_k16_v64_t8_b1000,ITER,3706245.91,13.491,,,,,,,,9509.32,11713.64,0.00,4479.52,217.468,5.793,579.2,664.49,1.17,0.00,0.17,write,random,8,50000000,1000,16,64,100,0
rocksdb,write_small_values_50M_k16_v64_t8_b1000,PUT,1431936.11,34.918,5586.30,33687.75,603.04,3899.00,5181.00,6727.00,981.00,1242438.00,9495.64,10321.31,0.03,5656.21,145.801,5.587,314.1,472.14,1.48,0.00,0.12,write,random,8,50000000,1000,16,64,100,0
rocksdb,write_small_values_50M_k16_v64_t8_b1000,ITER,3776327.23,13.240,,,,,,,,9495.64,10321.31,0.03,5656.21,145.801,5.587,314.1,472.14,1.48,0.00,0.12,write,random,8,50000000,1000,16,64,100,0
tidesdb,batch_1_10M_t8,PUT,1035153.93,9.660,7.39,42.60,576.05,7.00,10.00,13.00,1.00,72992.00,780.24,1619.64,0.00,1508.95,43.544,46.841,703.6,111.55,1.36,0.00,0.10,write,random,8,10000000,1,16,100,100,0
tidesdb,batch_1_10M_t8,ITER,4403631.59,2.271,,,,,,,,780.24,1619.64,0.00,1508.95,43.544,46.841,703.6,111.55,1.36,0.00,0.10,write,random,8,10000000,1,16,100,100,0
rocksdb,batch_1_10M_t8,PUT,872583.60,11.460,8.90,100.01,1123.28,8.00,11.00,14.00,2.00,111799.00,1132.22,1806.07,0.00,1509.53,101.328,5.320,738.4,121.03,1.36,0.00,0.11,write,random,8,10000000,1,16,100,100,0
rocksdb,batch_1_10M_t8,ITER,4424308.92,2.260,,,,,,,,1132.22,1806.07,0.00,1509.53,101.328,5.320,738.4,121.03,1.36,0.00,0.11,write,random,8,10000000,1,16,100,100,0
tidesdb,batch_10_10M_t8,PUT,2850359.00,3.508,26.15,9.72,37.18,25.00,39.00,47.00,6.00,1682.00,2494.68,2985.20,0.00,1253.29,27.717,5.154,507.3,106.66,1.13,0.00,0.10,write,random,8,10000000,10,16,100,100,0
tidesdb,batch_10_10M_t8,ITER,3453167.45,2.896,,,,,,,,2494.68,2985.20,0.00,1253.29,27.717,5.154,507.3,106.66,1.13,0.00,0.10,write,random,8,10000000,10,16,100,100,0
rocksdb,batch_10_10M_t8,PUT,1588674.40,6.295,50.29,2259.16,4492.55,34.00,44.00,53.00,10.00,612691.00,2863.87,3469.76,0.00,1476.46,42.425,9.261,574.0,152.68,1.33,0.00,0.14,write,random,8,10000000,10,16,100,100,0
rocksdb,batch_10_10M_t8,ITER,3821230.60,2.617,,,,,,,,2863.87,3469.76,0.00,1476.46,42.425,9.261,574.0,152.68,1.33,0.00,0.14,write,random,8,10000000,10,16,100,100,0
tidesdb,batch_100_10M_t8,PUT,3477308.99,2.876,221.33,94.09,42.51,213.00,342.00,424.00,50.00,9727.00,2494.33,2851.36,0.00,1201.82,25.121,2.071,521.4,103.44,1.09,0.00,0.09,write,random,8,10000000,100,16,100,100,0
tidesdb,batch_100_10M_t8,ITER,4291169.59,2.330,,,,,,,,2494.33,2851.36,0.00,1201.82,25.121,2.071,521.4,103.44,1.09,0.00,0.09,write,random,8,10000000,100,16,100,100,0
rocksdb,batch_100_10M_t8,PUT,2277166.71,4.391,346.86,2855.77,823.31,285.00,380.00,440.00,42.00,212787.00,2750.65,3277.82,0.00,1453.99,24.904,3.155,410.1,156.81,1.31,0.00,0.14,write,random,8,10000000,100,16,100,100,0
rocksdb,batch_100_10M_t8,ITER,4101532.62,2.438,,,,,,,,2750.65,3277.82,0.00,1453.99,24.904,3.155,410.1,156.81,1.31,0.00,0.14,write,random,8,10000000,100,16,100,100,0
tidesdb,batch_1000_10M_t8,PUT,2775285.42,3.603,2789.67,982.28,35.21,2642.00,4509.00,5640.00,691.00,7810.00,2486.55,3069.03,0.00,1236.45,34.765,1.895,549.6,89.75,1.12,0.00,0.08,write,random,8,10000000,1000,16,100,100,0
tidesdb,batch_1000_10M_t8,ITER,3261148.89,3.066,,,,,,,,2486.55,3069.03,0.00,1236.45,34.765,1.895,549.6,89.75,1.12,0.00,0.08,write,random,8,10000000,1000,16,100,100,0
rocksdb,batch_1000_10M_t8,PUT,1722144.99,5.807,4643.95,23572.50,507.60,3719.00,4484.00,5025.00,1000.00,816552.00,2772.89,3533.83,0.00,1462.70,22.355,1.337,292.8,140.85,1.32,0.00,0.13,write,random,8,10000000,1000,16,100,100,0
rocksdb,batch_1000_10M_t8,ITER,4385435.97,2.280,,,,,,,,2772.89,3533.83,0.00,1462.70,22.355,1.337,292.8,140.85,1.32,0.00,0.13,write,random,8,10000000,1000,16,100,100,0
tidesdb,batch_10000_10M_t8,PUT,1871185.70,5.344,40365.36,10118.76,25.07,42629.00,56085.00,62949.00,12437.00,67157.00,2502.89,2990.09,0.00,1206.57,46.716,2.333,588.2,77.64,1.09,0.00,0.07,write,random,8,10000000,10000,16,100,100,0
tidesdb,batch_10000_10M_t8,ITER,3340440.68,2.994,,,,,,,,2502.89,2990.09,0.00,1206.57,46.716,2.333,588.2,77.64,1.09,0.00,0.07,write,random,8,10000000,10000,16,100,100,0
rocksdb,batch_10000_10M_t8,PUT,1199671.24,8.336,66448.82,35943.07,54.09,60043.00,82282.00,236332.00,8502.00,325274.00,2677.64,3405.84,0.00,1458.04,23.539,1.135,230.0,123.07,1.32,0.00,0.11,write,random,8,10000000,10000,16,100,100,0
rocksdb,batch_10000_10M_t8,ITER,4195007.44,2.384,,,,,,,,2677.64,3405.84,0.00,1458.04,23.539,1.135,230.0,123.07,1.32,0.00,0.11,write,random,8,10000000,10000,16,100,100,0
tidesdb,delete_batch_1_5M_t8_populate,PUT,1083071.59,4.617,7.06,30.41,430.87,7.00,10.00,12.00,1.00,49524.00,590.42,1424.10,0.00,749.52,18.440,23.948,716.8,55.88,1.36,0.00,0.10,write,random,8,5000000,1,16,100,100,0
tidesdb,delete_batch_1_5M_t8_populate,ITER,5500610.57,0.909,,,,,,,,590.42,1424.10,0.00,749.52,18.440,23.948,716.8,55.88,1.36,0.00,0.10,write,random,8,5000000,1,16,100,100,0
tidesdb,delete_batch_1_5M_t8,DELETE,1127241.94,4.436,6.92,8.02,115.88,7.00,10.00,13.00,1.00,3793.00,813.20,1113.27,0.00,185.97,14.134,22.668,573.0,0.00,0.34,0.00,0.00,delete,random,8,5000000,1,16,100,100,0
tidesdb,delete_batch_1_5M_t8,ITER,3099516.17,1.613,,,,,,,,813.20,1113.27,0.00,185.97,14.134,22.668,573.0,0.00,0.34,0.00,0.00,delete,random,8,5000000,1,16,100,100,0
rocksdb,delete_batch_1_5M_t8_populate,PUT,874350.58,5.719,8.89,6.36,71.55,8.00,12.00,15.00,2.00,2784.00,274.75,1357.81,0.00,716.98,48.908,2.894,710.0,71.79,1.30,0.00,0.13,write,random,8,5000000,1,16,100,100,0
rocksdb,delete_batch_1_5M_t8_populate,ITER,4175668.71,1.197,,,,,,,,274.75,1357.81,0.00,716.98,48.908,2.894,710.0,71.79,1.30,0.00,0.13,write,random,8,5000000,1,16,100,100,0
rocksdb,delete_batch_1_5M_t8,DELETE,963895.93,5.187,8.17,2.27,27.73,8.00,11.00,14.00,2.00,590.00,181.79,1294.55,0.00,181.39,44.365,1.798,728.6,69.56,0.33,0.00,0.00,delete,random,8,5000000,1,16,100,100,0
tidesdb,delete_batch_100_5M_t8_populate,PUT,3093427.70,1.616,238.82,63.71,26.68,230.00,351.00,400.00,73.00,1843.00,1162.11,1800.95,0.00,612.16,13.594,1.281,541.1,51.61,1.11,0.00,0.09,write,random,8,5000000,100,16,100,100,0
tidesdb,delete_batch_100_5M_t8_populate,ITER,4429070.65,1.129,,,,,,,,1162.11,1800.95,0.00,612.16,13.594,1.281,541.1,51.61,1.11,0.00,0.09,write,random,8,5000000,100,16,100,100,0
tidesdb,delete_batch_100_5M_t8,DELETE,3414092.55,1.465,220.54,83.25,37.75,206.00,358.00,450.00,67.00,4496.00,814.80,1114.10,0.00,105.67,11.593,0.925,405.8,0.00,0.19,0.00,0.00,delete,random,8,5000000,100,16,100,100,0
tidesdb,delete_batch_100_5M_t8,ITER,3094204.93,1.616,,,,,,,,814.80,1114.10,0.00,105.67,11.593,0.925,405.8,0.00,0.19,0.00,0.00,delete,random,8,5000000,100,16,100,100,0
rocksdb,delete_batch_100_5M_t8_populate,PUT,2815809.98,1.776,283.86,183.04,64.48,282.00,353.00,394.00,69.00,12977.00,202.55,1293.78,0.00,688.12,10.431,1.711,407.8,92.41,1.24,0.00,0.17,write,random,8,5000000,100,16,100,100,0
rocksdb,delete_batch_100_5M_t8_populate,ITER,4190419.36,1.193,,,,,,,,202.55,1293.78,0.00,688.12,10.431,1.711,407.8,92.41,1.24,0.00,0.17,write,random,8,5000000,100,16,100,100,0
rocksdb,delete_batch_100_5M_t8,DELETE,2481113.76,2.015,322.06,119.17,37.00,311.00,460.00,571.00,65.00,5343.00,198.04,1294.27,0.00,170.23,13.233,1.593,392.3,92.01,0.31,0.00,0.00,delete,random,8,5000000,100,16,100,100,0
tidesdb,delete_batch_1000_5M_t8_populate,PUT,3228977.10,1.548,2159.48,707.20,32.75,1928.00,3656.00,4569.00,845.00,6787.00,1156.48,1823.68,0.00,608.41,13.048,1.014,518.5,43.79,1.10,0.00,0.08,write,random,8,5000000,1000,16,100,100,0
tidesdb,delete_batch_1000_5M_t8_populate,ITER,4299932.32,1.163,,,,,,,,1156.48,1823.68,0.00,608.41,13.048,1.014,518.5,43.79,1.10,0.00,0.08,write,random,8,5000000,1000,16,100,100,0
tidesdb,delete_batch_1000_5M_t8,DELETE,3173492.96,1.576,2158.11,671.19,31.10,2021.00,3460.00,4144.00,859.00,5423.00,814.29,1113.10,0.00,100.21,11.566,0.814,376.6,0.00,0.18,0.00,0.00,delete,random,8,5000000,1000,16,100,100,0
tidesdb,delete_batch_1000_5M_t8,ITER,2921791.25,1.711,,,,,,,,814.29,1113.10,0.00,100.21,11.566,0.814,376.6,0.00,0.18,0.00,0.00,delete,random,8,5000000,1000,16,100,100,0
